bank_transaction_id,code,gl_record_id,id,invoice_id,message,payment_id,severity,status
,missing_gl,,58,INV-2022-0056,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,59,INV-2022-0057,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,60,INV-2022-0058,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,61,INV-2022-0059,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,62,INV-2022-0060,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,63,INV-2022-0061,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,64,INV-2022-0062,Invoice or collection GL posting does not reconcile,,error,open
,missing_deposit,,65,INV-2022-0063,Applied payment has no exact bank deposit,,error,open
,missing_gl,,66,INV-2022-0063,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,67,INV-2022-0064,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,68,INV-2022-0065,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,69,INV-2022-0066,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,70,INV-2022-0067,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,71,INV-2022-0068,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,72,INV-2022-0069,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,73,INV-2022-0070,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,74,INV-2022-0071,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,75,INV-2022-0072,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,76,INV-2022-0073,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,77,INV-2022-0074,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,78,INV-2022-0075,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,79,INV-2022-0076,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,80,INV-2022-0077,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,81,INV-2022-0078,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,82,INV-2022-0079,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,83,INV-2022-0080,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,84,INV-2022-0081,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,85,INV-2022-0082,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,86,INV-2022-0083,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,87,INV-2022-0084,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,88,INV-2022-0085,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,89,INV-2022-0086,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,90,INV-2022-0087,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,91,INV-2022-0088,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,92,INV-2022-0089,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,93,INV-2022-0090,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,94,INV-2022-0091,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,95,INV-2022-0092,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,96,INV-2022-0093,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,97,INV-2022-0094,Invoice or collection GL posting does not reconcile,,error,open
,missing_deposit,,98,INV-2022-0095,Applied payment has no exact bank deposit,,error,open
,missing_gl,,99,INV-2022-0095,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,100,INV-2022-0096,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,101,INV-2022-0097,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,102,INV-2022-0098,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,103,INV-2022-0099,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,104,INV-2022-0100,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,105,INV-2022-0101,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,106,INV-2022-0102,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,107,INV-2022-0103,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,108,INV-2022-0104,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,109,INV-2022-0105,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,110,INV-2022-0106,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,111,INV-2022-0107,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,112,INV-2022-0108,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,113,INV-2022-0109,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,114,INV-2022-0110,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,115,INV-2022-0111,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,116,INV-2022-0112,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,117,INV-2022-0113,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,118,INV-2022-0114,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,119,INV-2022-0115,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,120,INV-2022-0116,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,121,INV-2022-0117,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,122,INV-2022-0118,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,123,INV-2022-0119,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,124,INV-2022-0120,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,125,INV-2022-0121,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,126,INV-2022-0122,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,127,INV-2022-0123,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,128,INV-2022-0124,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,129,INV-2022-0125,Invoice or collection GL posting does not reconcile,,error,open
,missing_deposit,,130,INV-2022-0126,Applied payment has no exact bank deposit,,error,open
,missing_gl,,131,INV-2022-0126,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,132,INV-2022-0127,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,133,INV-2022-0128,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,134,INV-2022-0129,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,135,INV-2022-0130,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,136,INV-2022-0131,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,137,INV-2022-0132,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,138,INV-2022-0133,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,139,INV-2022-0134,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,140,INV-2022-0135,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,141,INV-2022-0136,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,142,INV-2022-0137,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,143,INV-2022-0138,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,144,INV-2022-0139,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,145,INV-2022-0140,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,146,INV-2022-0141,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,147,INV-2022-0142,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,148,INV-2022-0143,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,149,INV-2022-0144,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,150,INV-2022-0145,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,151,INV-2022-0146,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,152,INV-2022-0147,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,153,INV-2022-0148,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,154,INV-2022-0149,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,155,INV-2022-0150,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,156,INV-2022-0151,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,157,INV-2022-0152,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,158,INV-2022-0153,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,159,INV-2022-0154,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,160,INV-2022-0155,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,161,INV-2022-0156,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,162,INV-2022-0157,Invoice or collection GL posting does not reconcile,,error,open
,missing_deposit,,163,INV-2022-0158,Applied payment has no exact bank deposit,,error,open
,missing_gl,,164,INV-2022-0158,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,165,INV-2022-0159,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,166,INV-2022-0160,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,167,INV-2022-0161,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,168,INV-2022-0162,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,169,INV-2022-0163,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,170,INV-2022-0164,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,171,INV-2022-0165,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,172,INV-2022-0166,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,173,INV-2022-0167,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,174,INV-2022-0168,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,175,INV-2022-0169,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,176,INV-2022-0170,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,177,INV-2022-0171,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,178,INV-2022-0172,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,179,INV-2022-0173,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,180,INV-2022-0174,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,181,INV-2022-0175,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,182,INV-2022-0176,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,183,INV-2022-0177,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,184,INV-2022-0178,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,185,INV-2022-0179,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,186,INV-2022-0180,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,187,INV-2022-0181,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,188,INV-2022-0182,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,189,INV-2022-0183,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,190,INV-2022-0184,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,191,INV-2022-0185,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,192,INV-2022-0186,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,193,INV-2022-0187,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,194,INV-2022-0188,Invoice or collection GL posting does not reconcile,,error,open
,missing_deposit,,195,INV-2022-0189,Applied payment has no exact bank deposit,,error,open
,missing_gl,,196,INV-2022-0189,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,197,INV-2022-0190,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,198,INV-2022-0191,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,199,INV-2022-0192,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,200,INV-2022-0193,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,201,INV-2022-0194,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,202,INV-2022-0195,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,203,INV-2022-0196,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,204,INV-2022-0197,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,205,INV-2022-0198,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,206,INV-2022-0199,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,207,INV-2022-0200,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,208,INV-2022-0201,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,209,INV-2022-0202,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,210,INV-2022-0203,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,211,INV-2022-0204,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,212,INV-2022-0205,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,213,INV-2022-0206,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,214,INV-2022-0207,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,215,INV-2022-0208,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,216,INV-2022-0209,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,217,INV-2022-0210,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,218,INV-2022-0211,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,219,INV-2022-0212,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,220,INV-2022-0213,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,221,INV-2022-0214,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,222,INV-2022-0215,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,223,INV-2022-0216,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,224,INV-2022-0217,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,225,INV-2022-0218,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,226,INV-2022-0219,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,227,INV-2022-0220,Invoice or collection GL posting does not reconcile,,error,open
,missing_deposit,,228,INV-2022-0221,Applied payment has no exact bank deposit,,error,open
,missing_gl,,229,INV-2022-0221,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,230,INV-2022-0222,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,231,INV-2022-0223,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,232,INV-2022-0224,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,233,INV-2022-0225,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,234,INV-2022-0226,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,235,INV-2022-0227,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,236,INV-2022-0228,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,237,INV-2022-0229,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,238,INV-2022-0230,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,239,INV-2022-0231,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,240,INV-2022-0232,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,241,INV-2022-0233,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,242,INV-2022-0234,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,243,INV-2022-0235,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,244,INV-2022-0236,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,245,INV-2022-0237,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,246,INV-2022-0238,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,247,INV-2022-0239,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,248,INV-2022-0240,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,249,INV-2022-0241,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,250,INV-2022-0242,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,251,INV-2022-0243,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,252,INV-2022-0244,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,253,INV-2022-0245,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,254,INV-2022-0246,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,255,INV-2022-0247,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,256,INV-2022-0248,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,257,INV-2022-0249,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,258,INV-2022-0250,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,259,INV-2022-0251,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,260,INV-2022-0252,Invoice or collection GL posting does not reconcile,,error,open
,missing_deposit,,261,INV-2022-0253,Applied payment has no exact bank deposit,,error,open
,missing_gl,,262,INV-2022-0253,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,263,INV-2022-0254,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,264,INV-2022-0255,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,265,INV-2022-0256,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,266,INV-2022-0257,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,267,INV-2022-0258,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,268,INV-2022-0259,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,269,INV-2022-0260,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,270,INV-2022-0261,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,271,INV-2022-0262,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,272,INV-2022-0263,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,273,INV-2022-0264,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,274,INV-2022-0265,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,275,INV-2022-0266,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,276,INV-2022-0267,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,277,INV-2022-0268,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,278,INV-2022-0269,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,279,INV-2022-0270,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,280,INV-2022-0271,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,281,INV-2022-0272,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,282,INV-2022-0273,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,283,INV-2022-0274,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,284,INV-2022-0275,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,285,INV-2022-0276,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,286,INV-2022-0277,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,287,INV-2022-0278,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,288,INV-2022-0279,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,289,INV-2022-0280,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,290,INV-2022-0281,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,291,INV-2022-0282,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,292,INV-2022-0283,Invoice or collection GL posting does not reconcile,,error,open
,missing_deposit,,293,INV-2022-0284,Applied payment has no exact bank deposit,,error,open
,missing_gl,,294,INV-2022-0284,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,295,INV-2022-0285,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,296,INV-2022-0286,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,297,INV-2022-0287,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,298,INV-2022-0288,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,299,INV-2022-0289,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,300,INV-2022-0290,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,301,INV-2022-0291,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,302,INV-2022-0292,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,303,INV-2022-0293,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,304,INV-2022-0294,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,305,INV-2022-0295,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,306,INV-2022-0296,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,307,INV-2022-0297,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,308,INV-2022-0298,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,309,INV-2022-0299,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,310,INV-2022-0300,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,311,INV-2022-0301,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,312,INV-2022-0302,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,313,INV-2022-0303,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,314,INV-2022-0304,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,315,INV-2022-0305,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,316,INV-2022-0306,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,317,INV-2022-0307,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,318,INV-2022-0308,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,319,INV-2022-0309,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,320,INV-2022-0310,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,321,INV-2022-0311,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,322,INV-2022-0312,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,323,INV-2022-0313,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,324,INV-2022-0314,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,325,INV-2022-0315,Invoice or collection GL posting does not reconcile,,error,open
,missing_deposit,,326,INV-2022-0316,Applied payment has no exact bank deposit,,error,open
,missing_gl,,327,INV-2022-0316,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,328,INV-2022-0317,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,329,INV-2022-0318,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,330,INV-2022-0319,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,331,INV-2022-0320,Invoice or collection GL posting does not reconcile,,error,open
,missing_gl,,332,INV-2022-0321,Invoice or collection GL posting does not reconcile,,error,open
