bank_transaction_id,code,gl_record_id,id,invoice_id,message,payment_id,severity,status
305,unmatched_deposit,,830,,Bank deposit is not linked to an eligible payment,,warning,open
311,unmatched_deposit,,831,,Bank deposit is not linked to an eligible payment,,warning,open
318,unmatched_deposit,,832,,Bank deposit is not linked to an eligible payment,,warning,open
321,unmatched_deposit,,833,,Bank deposit is not linked to an eligible payment,,warning,open
330,unmatched_deposit,,834,,Bank deposit is not linked to an eligible payment,,warning,open
336,unmatched_deposit,,835,,Bank deposit is not linked to an eligible payment,,warning,open
343,unmatched_deposit,,836,,Bank deposit is not linked to an eligible payment,,warning,open
345,unmatched_deposit,,837,,Bank deposit is not linked to an eligible payment,,warning,open
364,unmatched_deposit,,838,,Bank deposit is not linked to an eligible payment,,warning,open
377,unmatched_deposit,,839,,Bank deposit is not linked to an eligible payment,,warning,open
384,unmatched_deposit,,840,,Bank deposit is not linked to an eligible payment,,warning,open
387,unmatched_deposit,,841,,Bank deposit is not linked to an eligible payment,,warning,open
392,unmatched_deposit,,842,,Bank deposit is not linked to an eligible payment,,warning,open
395,unmatched_deposit,,843,,Bank deposit is not linked to an eligible payment,,warning,open
400,unmatched_deposit,,844,,Bank deposit is not linked to an eligible payment,,warning,open
402,unmatched_deposit,,845,,Bank deposit is not linked to an eligible payment,,warning,open
406,unmatched_deposit,,846,,Bank deposit is not linked to an eligible payment,,warning,open
413,unmatched_deposit,,847,,Bank deposit is not linked to an eligible payment,,warning,open
419,unmatched_deposit,,848,,Bank deposit is not linked to an eligible payment,,warning,open
421,unmatched_deposit,,849,,Bank deposit is not linked to an eligible payment,,warning,open
423,unmatched_deposit,,850,,Bank deposit is not linked to an eligible payment,,warning,open
441,unmatched_deposit,,851,,Bank deposit is not linked to an eligible payment,,warning,open
443,unmatched_deposit,,852,,Bank deposit is not linked to an eligible payment,,warning,open
445,unmatched_deposit,,853,,Bank deposit is not linked to an eligible payment,,warning,open
454,unmatched_deposit,,854,,Bank deposit is not linked to an eligible payment,,warning,open
456,unmatched_deposit,,855,,Bank deposit is not linked to an eligible payment,,warning,open
458,unmatched_deposit,,856,,Bank deposit is not linked to an eligible payment,,warning,open
460,unmatched_deposit,,857,,Bank deposit is not linked to an eligible payment,,warning,open
468,unmatched_deposit,,858,,Bank deposit is not linked to an eligible payment,,warning,open
478,unmatched_deposit,,859,,Bank deposit is not linked to an eligible payment,,warning,open
481,unmatched_deposit,,860,,Bank deposit is not linked to an eligible payment,,warning,open
495,unmatched_deposit,,861,,Bank deposit is not linked to an eligible payment,,warning,open
498,unmatched_deposit,,862,,Bank deposit is not linked to an eligible payment,,warning,open
502,unmatched_deposit,,863,,Bank deposit is not linked to an eligible payment,,warning,open
505,unmatched_deposit,,864,,Bank deposit is not linked to an eligible payment,,warning,open
515,unmatched_deposit,,865,,Bank deposit is not linked to an eligible payment,,warning,open
532,unmatched_deposit,,866,,Bank deposit is not linked to an eligible payment,,warning,open
534,unmatched_deposit,,867,,Bank deposit is not linked to an eligible payment,,warning,open
541,unmatched_deposit,,868,,Bank deposit is not linked to an eligible payment,,warning,open
548,unmatched_deposit,,869,,Bank deposit is not linked to an eligible payment,,warning,open
556,unmatched_deposit,,870,,Bank deposit is not linked to an eligible payment,,warning,open
564,unmatched_deposit,,871,,Bank deposit is not linked to an eligible payment,,warning,open
569,unmatched_deposit,,872,,Bank deposit is not linked to an eligible payment,,warning,open
577,unmatched_deposit,,873,,Bank deposit is not linked to an eligible payment,,warning,open
581,unmatched_deposit,,874,,Bank deposit is not linked to an eligible payment,,warning,open
584,unmatched_deposit,,875,,Bank deposit is not linked to an eligible payment,,warning,open
588,unmatched_deposit,,876,,Bank deposit is not linked to an eligible payment,,warning,open
608,unmatched_deposit,,877,,Bank deposit is not linked to an eligible payment,,warning,open
612,unmatched_deposit,,878,,Bank deposit is not linked to an eligible payment,,warning,open
617,unmatched_deposit,,879,,Bank deposit is not linked to an eligible payment,,warning,open
626,unmatched_deposit,,880,,Bank deposit is not linked to an eligible payment,,warning,open
635,unmatched_deposit,,881,,Bank deposit is not linked to an eligible payment,,warning,open
639,unmatched_deposit,,882,,Bank deposit is not linked to an eligible payment,,warning,open
641,unmatched_deposit,,883,,Bank deposit is not linked to an eligible payment,,warning,open
645,unmatched_deposit,,884,,Bank deposit is not linked to an eligible payment,,warning,open
650,unmatched_deposit,,885,,Bank deposit is not linked to an eligible payment,,warning,open
666,unmatched_deposit,,886,,Bank deposit is not linked to an eligible payment,,warning,open
672,unmatched_deposit,,887,,Bank deposit is not linked to an eligible payment,,warning,open
674,unmatched_deposit,,888,,Bank deposit is not linked to an eligible payment,,warning,open
685,unmatched_deposit,,889,,Bank deposit is not linked to an eligible payment,,warning,open
689,unmatched_deposit,,890,,Bank deposit is not linked to an eligible payment,,warning,open
691,unmatched_deposit,,891,,Bank deposit is not linked to an eligible payment,,warning,open
701,unmatched_deposit,,892,,Bank deposit is not linked to an eligible payment,,warning,open
703,unmatched_deposit,,893,,Bank deposit is not linked to an eligible payment,,warning,open
716,unmatched_deposit,,894,,Bank deposit is not linked to an eligible payment,,warning,open
724,unmatched_deposit,,895,,Bank deposit is not linked to an eligible payment,,warning,open
731,unmatched_deposit,,896,,Bank deposit is not linked to an eligible payment,,warning,open
733,unmatched_deposit,,897,,Bank deposit is not linked to an eligible payment,,warning,open
738,unmatched_deposit,,898,,Bank deposit is not linked to an eligible payment,,warning,open
740,unmatched_deposit,,899,,Bank deposit is not linked to an eligible payment,,warning,open
755,unmatched_deposit,,900,,Bank deposit is not linked to an eligible payment,,warning,open
760,unmatched_deposit,,901,,Bank deposit is not linked to an eligible payment,,warning,open
765,unmatched_deposit,,902,,Bank deposit is not linked to an eligible payment,,warning,open
771,unmatched_deposit,,903,,Bank deposit is not linked to an eligible payment,,warning,open
781,unmatched_deposit,,904,,Bank deposit is not linked to an eligible payment,,warning,open
787,unmatched_deposit,,905,,Bank deposit is not linked to an eligible payment,,warning,open
791,unmatched_deposit,,906,,Bank deposit is not linked to an eligible payment,,warning,open
797,unmatched_deposit,,907,,Bank deposit is not linked to an eligible payment,,warning,open
800,unmatched_deposit,,908,,Bank deposit is not linked to an eligible payment,,warning,open
812,unmatched_deposit,,909,,Bank deposit is not linked to an eligible payment,,warning,open
814,unmatched_deposit,,910,,Bank deposit is not linked to an eligible payment,,warning,open
816,unmatched_deposit,,911,,Bank deposit is not linked to an eligible payment,,warning,open
821,unmatched_deposit,,912,,Bank deposit is not linked to an eligible payment,,warning,open
825,unmatched_deposit,,913,,Bank deposit is not linked to an eligible payment,,warning,open
836,unmatched_deposit,,914,,Bank deposit is not linked to an eligible payment,,warning,open
838,unmatched_deposit,,915,,Bank deposit is not linked to an eligible payment,,warning,open
841,unmatched_deposit,,916,,Bank deposit is not linked to an eligible payment,,warning,open
843,unmatched_deposit,,917,,Bank deposit is not linked to an eligible payment,,warning,open
849,unmatched_deposit,,918,,Bank deposit is not linked to an eligible payment,,warning,open
853,unmatched_deposit,,919,,Bank deposit is not linked to an eligible payment,,warning,open
862,unmatched_deposit,,920,,Bank deposit is not linked to an eligible payment,,warning,open
864,unmatched_deposit,,921,,Bank deposit is not linked to an eligible payment,,warning,open
869,unmatched_deposit,,922,,Bank deposit is not linked to an eligible payment,,warning,open
871,unmatched_deposit,,923,,Bank deposit is not linked to an eligible payment,,warning,open
876,unmatched_deposit,,924,,Bank deposit is not linked to an eligible payment,,warning,open
878,unmatched_deposit,,925,,Bank deposit is not linked to an eligible payment,,warning,open
