bank_transaction_id,code,gl_record_id,id,invoice_id,message,payment_id,severity,status
799,unmatched_bank_deposit,,146,,Bank deposit is not linked to an eligible payment,,warning,open
804,unmatched_bank_deposit,,147,,Bank deposit is not linked to an eligible payment,,warning,open
809,unmatched_bank_deposit,,148,,Bank deposit is not linked to an eligible payment,,warning,open
815,unmatched_bank_deposit,,149,,Bank deposit is not linked to an eligible payment,,warning,open
825,unmatched_bank_deposit,,150,,Bank deposit is not linked to an eligible payment,,warning,open
831,unmatched_bank_deposit,,151,,Bank deposit is not linked to an eligible payment,,warning,open
835,unmatched_bank_deposit,,152,,Bank deposit is not linked to an eligible payment,,warning,open
841,unmatched_bank_deposit,,153,,Bank deposit is not linked to an eligible payment,,warning,open
844,unmatched_bank_deposit,,154,,Bank deposit is not linked to an eligible payment,,warning,open
856,unmatched_bank_deposit,,155,,Bank deposit is not linked to an eligible payment,,warning,open
858,unmatched_bank_deposit,,156,,Bank deposit is not linked to an eligible payment,,warning,open
860,unmatched_bank_deposit,,157,,Bank deposit is not linked to an eligible payment,,warning,open
865,unmatched_bank_deposit,,158,,Bank deposit is not linked to an eligible payment,,warning,open
869,unmatched_bank_deposit,,159,,Bank deposit is not linked to an eligible payment,,warning,open
880,unmatched_bank_deposit,,160,,Bank deposit is not linked to an eligible payment,,warning,open
882,unmatched_bank_deposit,,161,,Bank deposit is not linked to an eligible payment,,warning,open
885,unmatched_bank_deposit,,162,,Bank deposit is not linked to an eligible payment,,warning,open
887,unmatched_bank_deposit,,163,,Bank deposit is not linked to an eligible payment,,warning,open
893,unmatched_bank_deposit,,164,,Bank deposit is not linked to an eligible payment,,warning,open
897,unmatched_bank_deposit,,165,,Bank deposit is not linked to an eligible payment,,warning,open
906,unmatched_bank_deposit,,166,,Bank deposit is not linked to an eligible payment,,warning,open
908,unmatched_bank_deposit,,167,,Bank deposit is not linked to an eligible payment,,warning,open
913,unmatched_bank_deposit,,168,,Bank deposit is not linked to an eligible payment,,warning,open
915,unmatched_bank_deposit,,169,,Bank deposit is not linked to an eligible payment,,warning,open
920,unmatched_bank_deposit,,170,,Bank deposit is not linked to an eligible payment,,warning,open
922,unmatched_bank_deposit,,171,,Bank deposit is not linked to an eligible payment,,warning,open
