confidence,deposit_total,gl_total,group_id,invoice_id,invoice_total,matched_amount,payment_total,status
1.000000,889.000000,889.000000,3053,INV-2022-0032,889.000000,889.000000,889.000000,matched
1.000000,907.000000,907.000000,3054,INV-2022-0033,907.000000,907.000000,907.000000,matched
0.850000,0.000000,5779.000000,3055,INV-2022-0034,5779.000000,5779.000000,5779.000000,partially_matched
1.000000,1066.000000,1066.000000,3056,INV-2022-0035,1066.000000,1066.000000,1066.000000,matched
1.000000,1109.000000,1109.000000,3057,INV-2022-0036,1109.000000,1109.000000,1109.000000,matched
1.000000,887.000000,887.000000,3058,INV-2022-0037,887.000000,887.000000,887.000000,matched
1.000000,740.000000,740.000000,3059,INV-2022-0038,740.000000,740.000000,740.000000,matched
1.000000,1000.000000,1000.000000,3060,INV-2022-0039,1000.000000,1000.000000,1000.000000,matched
1.000000,1043.000000,1043.000000,3061,INV-2022-0040,1043.000000,1043.000000,1043.000000,matched
1.000000,835.000000,835.000000,3062,INV-2022-0041,835.000000,835.000000,835.000000,matched
1.000000,780.000000,780.000000,3063,INV-2022-0042,780.000000,780.000000,780.000000,matched
1.000000,1118.000000,1118.000000,3064,INV-2022-0043,1118.000000,1118.000000,1118.000000,matched
1.000000,960.000000,960.000000,3065,INV-2022-0044,960.000000,960.000000,960.000000,matched
1.000000,740.000000,740.000000,3066,INV-2022-0045,740.000000,740.000000,740.000000,matched
1.000000,900.000000,900.000000,3067,INV-2022-0046,900.000000,900.000000,900.000000,matched
1.000000,1117.000000,1117.000000,3068,INV-2022-0047,1117.000000,1117.000000,1117.000000,matched
1.000000,798.000000,798.000000,3069,INV-2022-0048,798.000000,798.000000,798.000000,matched
1.000000,913.000000,913.000000,3070,INV-2022-0049,913.000000,913.000000,913.000000,matched
1.000000,1148.000000,1148.000000,3071,INV-2022-0050,1148.000000,1148.000000,1148.000000,matched
1.000000,1130.000000,1130.000000,3072,INV-2022-0051,1130.000000,1130.000000,1130.000000,matched
1.000000,956.000000,956.000000,3073,INV-2022-0052,956.000000,956.000000,956.000000,matched
1.000000,954.000000,954.000000,3074,INV-2022-0053,954.000000,954.000000,954.000000,matched
1.000000,982.000000,982.000000,3075,INV-2022-0054,982.000000,982.000000,982.000000,matched
1.000000,714.000000,714.000000,3076,INV-2022-0055,714.000000,714.000000,714.000000,matched
1.000000,878.000000,878.000000,3077,INV-2022-0056,878.000000,878.000000,878.000000,matched
1.000000,751.000000,751.000000,3078,INV-2022-0057,751.000000,751.000000,751.000000,matched
1.000000,1087.000000,1087.000000,3079,INV-2022-0058,1087.000000,1087.000000,1087.000000,matched
1.000000,1106.000000,1106.000000,3080,INV-2022-0059,1106.000000,1106.000000,1106.000000,matched
1.000000,842.000000,842.000000,3081,INV-2022-0060,842.000000,842.000000,842.000000,matched
1.000000,735.000000,735.000000,3082,INV-2022-0061,735.000000,735.000000,735.000000,matched
1.000000,726.000000,726.000000,3083,INV-2022-0062,726.000000,726.000000,726.000000,matched
0.850000,0.000000,5579.000000,3084,INV-2022-0063,5579.000000,5579.000000,5579.000000,partially_matched
1.000000,485.000000,485.000000,3085,INV-2022-0064,485.000000,485.000000,485.000000,matched
1.000000,569.000000,569.000000,3086,INV-2022-0065,569.000000,569.000000,569.000000,matched
1.000000,533.000000,533.000000,3087,INV-2022-0066,533.000000,533.000000,533.000000,matched
1.000000,507.000000,507.000000,3088,INV-2022-0067,507.000000,507.000000,507.000000,matched
1.000000,527.000000,527.000000,3089,INV-2022-0068,527.000000,527.000000,527.000000,matched
1.000000,747.000000,747.000000,3090,INV-2022-0069,747.000000,747.000000,747.000000,matched
1.000000,589.000000,589.000000,3091,INV-2022-0070,589.000000,589.000000,589.000000,matched
1.000000,520.000000,520.000000,3092,INV-2022-0071,520.000000,520.000000,520.000000,matched
1.000000,632.000000,632.000000,3093,INV-2022-0072,632.000000,632.000000,632.000000,matched
1.000000,597.000000,597.000000,3094,INV-2022-0073,597.000000,597.000000,597.000000,matched
1.000000,536.000000,536.000000,3095,INV-2022-0074,536.000000,536.000000,536.000000,matched
1.000000,624.000000,624.000000,3096,INV-2022-0075,624.000000,624.000000,624.000000,matched
1.000000,773.000000,773.000000,3097,INV-2022-0076,773.000000,773.000000,773.000000,matched
1.000000,632.000000,632.000000,3098,INV-2022-0077,632.000000,632.000000,632.000000,matched
1.000000,717.000000,717.000000,3099,INV-2022-0078,717.000000,717.000000,717.000000,matched
1.000000,451.000000,451.000000,3100,INV-2022-0079,451.000000,451.000000,451.000000,matched
1.000000,694.000000,694.000000,3101,INV-2022-0080,694.000000,694.000000,694.000000,matched
1.000000,512.000000,512.000000,3102,INV-2022-0081,512.000000,512.000000,512.000000,matched
1.000000,512.000000,512.000000,3103,INV-2022-0082,512.000000,512.000000,512.000000,matched
1.000000,619.000000,619.000000,3104,INV-2022-0083,619.000000,619.000000,619.000000,matched
1.000000,784.000000,784.000000,3105,INV-2022-0084,784.000000,784.000000,784.000000,matched
1.000000,529.000000,529.000000,3106,INV-2022-0085,529.000000,529.000000,529.000000,matched
1.000000,617.000000,617.000000,3107,INV-2022-0086,617.000000,617.000000,617.000000,matched
1.000000,646.000000,646.000000,3108,INV-2022-0087,646.000000,646.000000,646.000000,matched
1.000000,602.000000,602.000000,3109,INV-2022-0088,602.000000,602.000000,602.000000,matched
1.000000,654.000000,654.000000,3110,INV-2022-0089,654.000000,654.000000,654.000000,matched
1.000000,724.000000,724.000000,3111,INV-2022-0090,724.000000,724.000000,724.000000,matched
1.000000,597.000000,597.000000,3112,INV-2022-0091,597.000000,597.000000,597.000000,matched
1.000000,639.000000,639.000000,3113,INV-2022-0092,639.000000,639.000000,639.000000,matched
1.000000,600.000000,600.000000,3114,INV-2022-0093,600.000000,600.000000,600.000000,matched
1.000000,725.000000,725.000000,3115,INV-2022-0094,725.000000,725.000000,725.000000,matched
0.850000,0.000000,4712.000000,3116,INV-2022-0095,4712.000000,4712.000000,4712.000000,partially_matched
1.000000,658.000000,658.000000,3117,INV-2022-0096,658.000000,658.000000,658.000000,matched
1.000000,745.000000,745.000000,3118,INV-2022-0097,745.000000,745.000000,745.000000,matched
1.000000,546.000000,546.000000,3119,INV-2022-0098,546.000000,546.000000,546.000000,matched
1.000000,598.000000,598.000000,3120,INV-2022-0099,598.000000,598.000000,598.000000,matched
1.000000,759.000000,759.000000,3121,INV-2022-0100,759.000000,759.000000,759.000000,matched
1.000000,498.000000,498.000000,3122,INV-2022-0101,498.000000,498.000000,498.000000,matched
1.000000,543.000000,543.000000,3123,INV-2022-0102,543.000000,543.000000,543.000000,matched
1.000000,459.000000,459.000000,3124,INV-2022-0103,459.000000,459.000000,459.000000,matched
1.000000,784.000000,784.000000,3125,INV-2022-0104,784.000000,784.000000,784.000000,matched
1.000000,436.000000,436.000000,3126,INV-2022-0105,436.000000,436.000000,436.000000,matched
1.000000,408.000000,408.000000,3127,INV-2022-0106,408.000000,408.000000,408.000000,matched
1.000000,546.000000,546.000000,3128,INV-2022-0107,546.000000,546.000000,546.000000,matched
1.000000,530.000000,530.000000,3129,INV-2022-0108,530.000000,530.000000,530.000000,matched
1.000000,453.000000,453.000000,3130,INV-2022-0109,453.000000,453.000000,453.000000,matched
1.000000,515.000000,515.000000,3131,INV-2022-0110,515.000000,515.000000,515.000000,matched
1.000000,653.000000,653.000000,3132,INV-2022-0111,653.000000,653.000000,653.000000,matched
1.000000,748.000000,748.000000,3133,INV-2022-0112,748.000000,748.000000,748.000000,matched
1.000000,765.000000,765.000000,3134,INV-2022-0113,765.000000,765.000000,765.000000,matched
1.000000,709.000000,709.000000,3135,INV-2022-0114,709.000000,709.000000,709.000000,matched
1.000000,568.000000,568.000000,3136,INV-2022-0115,568.000000,568.000000,568.000000,matched
1.000000,797.000000,797.000000,3137,INV-2022-0116,797.000000,797.000000,797.000000,matched
1.000000,783.000000,783.000000,3138,INV-2022-0117,783.000000,783.000000,783.000000,matched
1.000000,594.000000,594.000000,3139,INV-2022-0118,594.000000,594.000000,594.000000,matched
1.000000,432.000000,432.000000,3140,INV-2022-0119,432.000000,432.000000,432.000000,matched
1.000000,770.000000,770.000000,3141,INV-2022-0120,770.000000,770.000000,770.000000,matched
1.000000,421.000000,421.000000,3142,INV-2022-0121,421.000000,421.000000,421.000000,matched
1.000000,437.000000,437.000000,3143,INV-2022-0122,437.000000,437.000000,437.000000,matched
1.000000,450.000000,450.000000,3144,INV-2022-0123,450.000000,450.000000,450.000000,matched
1.000000,682.000000,682.000000,3145,INV-2022-0124,682.000000,682.000000,682.000000,matched
1.000000,676.000000,676.000000,3146,INV-2022-0125,676.000000,676.000000,676.000000,matched
0.850000,0.000000,4273.000000,3147,INV-2022-0126,4273.000000,4273.000000,4273.000000,partially_matched
1.000000,683.000000,683.000000,3148,INV-2022-0127,683.000000,683.000000,683.000000,matched
1.000000,716.000000,716.000000,3149,INV-2022-0128,716.000000,716.000000,716.000000,matched
1.000000,403.000000,403.000000,3150,INV-2022-0129,403.000000,403.000000,403.000000,matched
1.000000,571.000000,571.000000,3151,INV-2022-0130,571.000000,571.000000,571.000000,matched
1.000000,445.000000,445.000000,3152,INV-2022-0131,445.000000,445.000000,445.000000,matched
1.000000,498.000000,498.000000,3153,INV-2022-0132,498.000000,498.000000,498.000000,matched
1.000000,436.000000,436.000000,3154,INV-2022-0133,436.000000,436.000000,436.000000,matched
1.000000,701.000000,701.000000,3155,INV-2022-0134,701.000000,701.000000,701.000000,matched
1.000000,498.000000,498.000000,3156,INV-2022-0135,498.000000,498.000000,498.000000,matched
1.000000,515.000000,515.000000,3157,INV-2022-0136,515.000000,515.000000,515.000000,matched
1.000000,560.000000,560.000000,3158,INV-2022-0137,560.000000,560.000000,560.000000,matched
1.000000,527.000000,527.000000,3159,INV-2022-0138,527.000000,527.000000,527.000000,matched
1.000000,622.000000,622.000000,3160,INV-2022-0139,622.000000,622.000000,622.000000,matched
1.000000,722.000000,722.000000,3161,INV-2022-0140,722.000000,722.000000,722.000000,matched
1.000000,679.000000,679.000000,3162,INV-2022-0141,679.000000,679.000000,679.000000,matched
1.000000,741.000000,741.000000,3163,INV-2022-0142,741.000000,741.000000,741.000000,matched
1.000000,526.000000,526.000000,3164,INV-2022-0143,526.000000,526.000000,526.000000,matched
1.000000,785.000000,785.000000,3165,INV-2022-0144,785.000000,785.000000,785.000000,matched
1.000000,503.000000,503.000000,3166,INV-2022-0145,503.000000,503.000000,503.000000,matched
1.000000,698.000000,698.000000,3167,INV-2022-0146,698.000000,698.000000,698.000000,matched
1.000000,438.000000,438.000000,3168,INV-2022-0147,438.000000,438.000000,438.000000,matched
1.000000,646.000000,646.000000,3169,INV-2022-0148,646.000000,646.000000,646.000000,matched
1.000000,705.000000,705.000000,3170,INV-2022-0149,705.000000,705.000000,705.000000,matched
1.000000,412.000000,412.000000,3171,INV-2022-0150,412.000000,412.000000,412.000000,matched
1.000000,435.000000,435.000000,3172,INV-2022-0151,435.000000,435.000000,435.000000,matched
1.000000,720.000000,720.000000,3173,INV-2022-0152,720.000000,720.000000,720.000000,matched
1.000000,770.000000,770.000000,3174,INV-2022-0153,770.000000,770.000000,770.000000,matched
1.000000,491.000000,491.000000,3175,INV-2022-0154,491.000000,491.000000,491.000000,matched
1.000000,687.000000,687.000000,3176,INV-2022-0155,687.000000,687.000000,687.000000,matched
1.000000,741.000000,741.000000,3177,INV-2022-0156,741.000000,741.000000,741.000000,matched
1.000000,585.000000,585.000000,3178,INV-2022-0157,585.000000,585.000000,585.000000,matched
0.850000,0.000000,5913.000000,3179,INV-2022-0158,5913.000000,5913.000000,5913.000000,partially_matched
1.000000,524.000000,524.000000,3180,INV-2022-0159,524.000000,524.000000,524.000000,matched
1.000000,457.000000,457.000000,3181,INV-2022-0160,457.000000,457.000000,457.000000,matched
1.000000,725.000000,725.000000,3182,INV-2022-0161,725.000000,725.000000,725.000000,matched
1.000000,500.000000,500.000000,3183,INV-2022-0162,500.000000,500.000000,500.000000,matched
1.000000,452.000000,452.000000,3184,INV-2022-0163,452.000000,452.000000,452.000000,matched
1.000000,507.000000,507.000000,3185,INV-2022-0164,507.000000,507.000000,507.000000,matched
1.000000,595.000000,595.000000,3186,INV-2022-0165,595.000000,595.000000,595.000000,matched
1.000000,771.000000,771.000000,3187,INV-2022-0166,771.000000,771.000000,771.000000,matched
1.000000,754.000000,754.000000,3188,INV-2022-0167,754.000000,754.000000,754.000000,matched
1.000000,707.000000,707.000000,3189,INV-2022-0168,707.000000,707.000000,707.000000,matched
1.000000,505.000000,505.000000,3190,INV-2022-0169,505.000000,505.000000,505.000000,matched
1.000000,544.000000,544.000000,3191,INV-2022-0170,544.000000,544.000000,544.000000,matched
1.000000,674.000000,674.000000,3192,INV-2022-0171,674.000000,674.000000,674.000000,matched
1.000000,745.000000,745.000000,3193,INV-2022-0172,745.000000,745.000000,745.000000,matched
1.000000,795.000000,795.000000,3194,INV-2022-0173,795.000000,795.000000,795.000000,matched
1.000000,457.000000,457.000000,3195,INV-2022-0174,457.000000,457.000000,457.000000,matched
1.000000,638.000000,638.000000,3196,INV-2022-0175,638.000000,638.000000,638.000000,matched
1.000000,525.000000,525.000000,3197,INV-2022-0176,525.000000,525.000000,525.000000,matched
1.000000,772.000000,772.000000,3198,INV-2022-0177,772.000000,772.000000,772.000000,matched
1.000000,588.000000,588.000000,3199,INV-2022-0178,588.000000,588.000000,588.000000,matched
1.000000,468.000000,468.000000,3200,INV-2022-0179,468.000000,468.000000,468.000000,matched
1.000000,646.000000,646.000000,3201,INV-2022-0180,646.000000,646.000000,646.000000,matched
1.000000,485.000000,485.000000,3202,INV-2022-0181,485.000000,485.000000,485.000000,matched
1.000000,446.000000,446.000000,3203,INV-2022-0182,446.000000,446.000000,446.000000,matched
1.000000,603.000000,603.000000,3204,INV-2022-0183,603.000000,603.000000,603.000000,matched
1.000000,688.000000,688.000000,3205,INV-2022-0184,688.000000,688.000000,688.000000,matched
1.000000,756.000000,756.000000,3206,INV-2022-0185,756.000000,756.000000,756.000000,matched
1.000000,409.000000,409.000000,3207,INV-2022-0186,409.000000,409.000000,409.000000,matched
1.000000,499.000000,499.000000,3208,INV-2022-0187,499.000000,499.000000,499.000000,matched
1.000000,749.000000,749.000000,3209,INV-2022-0188,749.000000,749.000000,749.000000,matched
0.850000,0.000000,5625.000000,3210,INV-2022-0189,5625.000000,5625.000000,5625.000000,partially_matched
1.000000,595.000000,595.000000,3211,INV-2022-0190,595.000000,595.000000,595.000000,matched
1.000000,824.000000,824.000000,3212,INV-2022-0191,824.000000,824.000000,824.000000,matched
1.000000,515.000000,515.000000,3213,INV-2022-0192,515.000000,515.000000,515.000000,matched
1.000000,996.000000,996.000000,3214,INV-2022-0193,996.000000,996.000000,996.000000,matched
1.000000,659.000000,659.000000,3215,INV-2022-0194,659.000000,659.000000,659.000000,matched
1.000000,651.000000,651.000000,3216,INV-2022-0195,651.000000,651.000000,651.000000,matched
1.000000,662.000000,662.000000,3217,INV-2022-0196,662.000000,662.000000,662.000000,matched
1.000000,916.000000,916.000000,3218,INV-2022-0197,916.000000,916.000000,916.000000,matched
1.000000,926.000000,926.000000,3219,INV-2022-0198,926.000000,926.000000,926.000000,matched
1.000000,822.000000,822.000000,3220,INV-2022-0199,822.000000,822.000000,822.000000,matched
1.000000,667.000000,667.000000,3221,INV-2022-0200,667.000000,667.000000,667.000000,matched
1.000000,543.000000,543.000000,3222,INV-2022-0201,543.000000,543.000000,543.000000,matched
1.000000,511.000000,511.000000,3223,INV-2022-0202,511.000000,511.000000,511.000000,matched
1.000000,998.000000,998.000000,3224,INV-2022-0203,998.000000,998.000000,998.000000,matched
1.000000,714.000000,714.000000,3225,INV-2022-0204,714.000000,714.000000,714.000000,matched
1.000000,909.000000,909.000000,3226,INV-2022-0205,909.000000,909.000000,909.000000,matched
1.000000,917.000000,917.000000,3227,INV-2022-0206,917.000000,917.000000,917.000000,matched
1.000000,890.000000,890.000000,3228,INV-2022-0207,890.000000,890.000000,890.000000,matched
1.000000,574.000000,574.000000,3229,INV-2022-0208,574.000000,574.000000,574.000000,matched
1.000000,919.000000,919.000000,3230,INV-2022-0209,919.000000,919.000000,919.000000,matched
1.000000,748.000000,748.000000,3231,INV-2022-0210,748.000000,748.000000,748.000000,matched
1.000000,856.000000,856.000000,3232,INV-2022-0211,856.000000,856.000000,856.000000,matched
1.000000,691.000000,691.000000,3233,INV-2022-0212,691.000000,691.000000,691.000000,matched
1.000000,598.000000,598.000000,3234,INV-2022-0213,598.000000,598.000000,598.000000,matched
1.000000,965.000000,965.000000,3235,INV-2022-0214,965.000000,965.000000,965.000000,matched
1.000000,595.000000,595.000000,3236,INV-2022-0215,595.000000,595.000000,595.000000,matched
1.000000,689.000000,689.000000,3237,INV-2022-0216,689.000000,689.000000,689.000000,matched
1.000000,767.000000,767.000000,3238,INV-2022-0217,767.000000,767.000000,767.000000,matched
1.000000,512.000000,512.000000,3239,INV-2022-0218,512.000000,512.000000,512.000000,matched
1.000000,854.000000,854.000000,3240,INV-2022-0219,854.000000,854.000000,854.000000,matched
1.000000,561.000000,561.000000,3241,INV-2022-0220,561.000000,561.000000,561.000000,matched
0.850000,0.000000,4441.000000,3242,INV-2022-0221,4441.000000,4441.000000,4441.000000,partially_matched
1.000000,716.000000,716.000000,3243,INV-2022-0222,716.000000,716.000000,716.000000,matched
1.000000,686.000000,686.000000,3244,INV-2022-0223,686.000000,686.000000,686.000000,matched
1.000000,944.000000,944.000000,3245,INV-2022-0224,944.000000,944.000000,944.000000,matched
1.000000,575.000000,575.000000,3246,INV-2022-0225,575.000000,575.000000,575.000000,matched
1.000000,783.000000,783.000000,3247,INV-2022-0226,783.000000,783.000000,783.000000,matched
1.000000,883.000000,883.000000,3248,INV-2022-0227,883.000000,883.000000,883.000000,matched
1.000000,866.000000,866.000000,3249,INV-2022-0228,866.000000,866.000000,866.000000,matched
1.000000,895.000000,895.000000,3250,INV-2022-0229,895.000000,895.000000,895.000000,matched
1.000000,878.000000,878.000000,3251,INV-2022-0230,878.000000,878.000000,878.000000,matched
1.000000,552.000000,552.000000,3252,INV-2022-0231,552.000000,552.000000,552.000000,matched
1.000000,556.000000,556.000000,3253,INV-2022-0232,556.000000,556.000000,556.000000,matched
1.000000,685.000000,685.000000,3254,INV-2022-0233,685.000000,685.000000,685.000000,matched
1.000000,632.000000,632.000000,3255,INV-2022-0234,632.000000,632.000000,632.000000,matched
1.000000,720.000000,720.000000,3256,INV-2022-0235,720.000000,720.000000,720.000000,matched
1.000000,645.000000,645.000000,3257,INV-2022-0236,645.000000,645.000000,645.000000,matched
1.000000,508.000000,508.000000,3258,INV-2022-0237,508.000000,508.000000,508.000000,matched
1.000000,991.000000,991.000000,3259,INV-2022-0238,991.000000,991.000000,991.000000,matched
1.000000,729.000000,729.000000,3260,INV-2022-0239,729.000000,729.000000,729.000000,matched
1.000000,892.000000,892.000000,3261,INV-2022-0240,892.000000,892.000000,892.000000,matched
1.000000,621.000000,621.000000,3262,INV-2022-0241,621.000000,621.000000,621.000000,matched
1.000000,921.000000,921.000000,3263,INV-2022-0242,921.000000,921.000000,921.000000,matched
1.000000,995.000000,995.000000,3264,INV-2022-0243,995.000000,995.000000,995.000000,matched
1.000000,841.000000,841.000000,3265,INV-2022-0244,841.000000,841.000000,841.000000,matched
1.000000,826.000000,826.000000,3266,INV-2022-0245,826.000000,826.000000,826.000000,matched
1.000000,631.000000,631.000000,3267,INV-2022-0246,631.000000,631.000000,631.000000,matched
1.000000,751.000000,751.000000,3268,INV-2022-0247,751.000000,751.000000,751.000000,matched
1.000000,701.000000,701.000000,3269,INV-2022-0248,701.000000,701.000000,701.000000,matched
1.000000,538.000000,538.000000,3270,INV-2022-0249,538.000000,538.000000,538.000000,matched
1.000000,672.000000,672.000000,3271,INV-2022-0250,672.000000,672.000000,672.000000,matched
1.000000,647.000000,647.000000,3272,INV-2022-0251,647.000000,647.000000,647.000000,matched
1.000000,1122.000000,1122.000000,3273,INV-2022-0252,1122.000000,1122.000000,1122.000000,matched
0.850000,0.000000,3754.000000,3274,INV-2022-0253,3754.000000,3754.000000,3754.000000,partially_matched
1.000000,1160.000000,1160.000000,3275,INV-2022-0254,1160.000000,1160.000000,1160.000000,matched
1.000000,890.000000,890.000000,3276,INV-2022-0255,890.000000,890.000000,890.000000,matched
1.000000,1108.000000,1108.000000,3277,INV-2022-0256,1108.000000,1108.000000,1108.000000,matched
1.000000,1121.000000,1121.000000,3278,INV-2022-0257,1121.000000,1121.000000,1121.000000,matched
1.000000,757.000000,757.000000,3279,INV-2022-0258,757.000000,757.000000,757.000000,matched
1.000000,1016.000000,1016.000000,3280,INV-2022-0259,1016.000000,1016.000000,1016.000000,matched
1.000000,779.000000,779.000000,3281,INV-2022-0260,779.000000,779.000000,779.000000,matched
1.000000,902.000000,902.000000,3282,INV-2022-0261,902.000000,902.000000,902.000000,matched
1.000000,863.000000,863.000000,3283,INV-2022-0262,863.000000,863.000000,863.000000,matched
1.000000,719.000000,719.000000,3284,INV-2022-0263,719.000000,719.000000,719.000000,matched
1.000000,1004.000000,1004.000000,3285,INV-2022-0264,1004.000000,1004.000000,1004.000000,matched
1.000000,1114.000000,1114.000000,3286,INV-2022-0265,1114.000000,1114.000000,1114.000000,matched
1.000000,753.000000,753.000000,3287,INV-2022-0266,753.000000,753.000000,753.000000,matched
1.000000,843.000000,843.000000,3288,INV-2022-0267,843.000000,843.000000,843.000000,matched
1.000000,1158.000000,1158.000000,3289,INV-2022-0268,1158.000000,1158.000000,1158.000000,matched
1.000000,923.000000,923.000000,3290,INV-2022-0269,923.000000,923.000000,923.000000,matched
1.000000,1107.000000,1107.000000,3291,INV-2022-0270,1107.000000,1107.000000,1107.000000,matched
1.000000,707.000000,707.000000,3292,INV-2022-0271,707.000000,707.000000,707.000000,matched
1.000000,835.000000,835.000000,3293,INV-2022-0272,835.000000,835.000000,835.000000,matched
1.000000,877.000000,877.000000,3294,INV-2022-0273,877.000000,877.000000,877.000000,matched
1.000000,1056.000000,1056.000000,3295,INV-2022-0274,1056.000000,1056.000000,1056.000000,matched
1.000000,891.000000,891.000000,3296,INV-2022-0275,891.000000,891.000000,891.000000,matched
1.000000,1146.000000,1146.000000,3297,INV-2022-0276,1146.000000,1146.000000,1146.000000,matched
1.000000,1116.000000,1116.000000,3298,INV-2022-0277,1116.000000,1116.000000,1116.000000,matched
1.000000,1160.000000,1160.000000,3299,INV-2022-0278,1160.000000,1160.000000,1160.000000,matched
1.000000,1112.000000,1112.000000,3300,INV-2022-0279,1112.000000,1112.000000,1112.000000,matched
1.000000,1089.000000,1089.000000,3301,INV-2022-0280,1089.000000,1089.000000,1089.000000,matched
1.000000,955.000000,955.000000,3302,INV-2022-0281,955.000000,955.000000,955.000000,matched
1.000000,1108.000000,1108.000000,3303,INV-2022-0282,1108.000000,1108.000000,1108.000000,matched
1.000000,1011.000000,1011.000000,3304,INV-2022-0283,1011.000000,1011.000000,1011.000000,matched
0.850000,0.000000,3185.000000,3305,INV-2022-0284,3185.000000,3185.000000,3185.000000,partially_matched
1.000000,950.000000,950.000000,3306,INV-2022-0285,950.000000,950.000000,950.000000,matched
1.000000,1073.000000,1073.000000,3307,INV-2022-0286,1073.000000,1073.000000,1073.000000,matched
1.000000,923.000000,923.000000,3308,INV-2022-0287,923.000000,923.000000,923.000000,matched
1.000000,966.000000,966.000000,3309,INV-2022-0288,966.000000,966.000000,966.000000,matched
1.000000,762.000000,762.000000,3310,INV-2022-0289,762.000000,762.000000,762.000000,matched
1.000000,1014.000000,1014.000000,3311,INV-2022-0290,1014.000000,1014.000000,1014.000000,matched
1.000000,1160.000000,1160.000000,3312,INV-2022-0291,1160.000000,1160.000000,1160.000000,matched
1.000000,1084.000000,1084.000000,3313,INV-2022-0292,1084.000000,1084.000000,1084.000000,matched
1.000000,1164.000000,1164.000000,3314,INV-2022-0293,1164.000000,1164.000000,1164.000000,matched
1.000000,832.000000,832.000000,3315,INV-2022-0294,832.000000,832.000000,832.000000,matched
1.000000,1136.000000,1136.000000,3316,INV-2022-0295,1136.000000,1136.000000,1136.000000,matched
1.000000,752.000000,752.000000,3317,INV-2022-0296,752.000000,752.000000,752.000000,matched
1.000000,1157.000000,1157.000000,3318,INV-2022-0297,1157.000000,1157.000000,1157.000000,matched
1.000000,784.000000,784.000000,3319,INV-2022-0298,784.000000,784.000000,784.000000,matched
1.000000,1065.000000,1065.000000,3320,INV-2022-0299,1065.000000,1065.000000,1065.000000,matched
1.000000,872.000000,872.000000,3321,INV-2022-0300,872.000000,872.000000,872.000000,matched
1.000000,1145.000000,1145.000000,3322,INV-2022-0301,1145.000000,1145.000000,1145.000000,matched
1.000000,1187.000000,1187.000000,3323,INV-2022-0302,1187.000000,1187.000000,1187.000000,matched
