bank_transaction_id,code,gl_record_id,id,invoice_id,message,payment_id,severity,status
321,unmatched_bank_deposit,,2057,,Bank deposit is not linked to an eligible payment,,warning,open
330,unmatched_bank_deposit,,2058,,Bank deposit is not linked to an eligible payment,,warning,open
336,unmatched_bank_deposit,,2059,,Bank deposit is not linked to an eligible payment,,warning,open
343,unmatched_bank_deposit,,2060,,Bank deposit is not linked to an eligible payment,,warning,open
345,unmatched_bank_deposit,,2061,,Bank deposit is not linked to an eligible payment,,warning,open
364,unmatched_bank_deposit,,2062,,Bank deposit is not linked to an eligible payment,,warning,open
377,unmatched_bank_deposit,,2063,,Bank deposit is not linked to an eligible payment,,warning,open
384,unmatched_bank_deposit,,2064,,Bank deposit is not linked to an eligible payment,,warning,open
387,unmatched_bank_deposit,,2065,,Bank deposit is not linked to an eligible payment,,warning,open
392,unmatched_bank_deposit,,2066,,Bank deposit is not linked to an eligible payment,,warning,open
395,unmatched_bank_deposit,,2067,,Bank deposit is not linked to an eligible payment,,warning,open
400,unmatched_bank_deposit,,2068,,Bank deposit is not linked to an eligible payment,,warning,open
402,unmatched_bank_deposit,,2069,,Bank deposit is not linked to an eligible payment,,warning,open
406,unmatched_bank_deposit,,2070,,Bank deposit is not linked to an eligible payment,,warning,open
413,unmatched_bank_deposit,,2071,,Bank deposit is not linked to an eligible payment,,warning,open
419,unmatched_bank_deposit,,2072,,Bank deposit is not linked to an eligible payment,,warning,open
421,unmatched_bank_deposit,,2073,,Bank deposit is not linked to an eligible payment,,warning,open
423,unmatched_bank_deposit,,2074,,Bank deposit is not linked to an eligible payment,,warning,open
441,unmatched_bank_deposit,,2075,,Bank deposit is not linked to an eligible payment,,warning,open
443,unmatched_bank_deposit,,2076,,Bank deposit is not linked to an eligible payment,,warning,open
445,unmatched_bank_deposit,,2077,,Bank deposit is not linked to an eligible payment,,warning,open
454,unmatched_bank_deposit,,2078,,Bank deposit is not linked to an eligible payment,,warning,open
456,unmatched_bank_deposit,,2079,,Bank deposit is not linked to an eligible payment,,warning,open
458,unmatched_bank_deposit,,2080,,Bank deposit is not linked to an eligible payment,,warning,open
460,unmatched_bank_deposit,,2081,,Bank deposit is not linked to an eligible payment,,warning,open
468,unmatched_bank_deposit,,2082,,Bank deposit is not linked to an eligible payment,,warning,open
478,unmatched_bank_deposit,,2083,,Bank deposit is not linked to an eligible payment,,warning,open
481,unmatched_bank_deposit,,2084,,Bank deposit is not linked to an eligible payment,,warning,open
495,unmatched_bank_deposit,,2085,,Bank deposit is not linked to an eligible payment,,warning,open
498,unmatched_bank_deposit,,2086,,Bank deposit is not linked to an eligible payment,,warning,open
502,unmatched_bank_deposit,,2087,,Bank deposit is not linked to an eligible payment,,warning,open
505,unmatched_bank_deposit,,2088,,Bank deposit is not linked to an eligible payment,,warning,open
515,unmatched_bank_deposit,,2089,,Bank deposit is not linked to an eligible payment,,warning,open
532,unmatched_bank_deposit,,2090,,Bank deposit is not linked to an eligible payment,,warning,open
534,unmatched_bank_deposit,,2091,,Bank deposit is not linked to an eligible payment,,warning,open
541,unmatched_bank_deposit,,2092,,Bank deposit is not linked to an eligible payment,,warning,open
548,unmatched_bank_deposit,,2093,,Bank deposit is not linked to an eligible payment,,warning,open
556,unmatched_bank_deposit,,2094,,Bank deposit is not linked to an eligible payment,,warning,open
564,unmatched_bank_deposit,,2095,,Bank deposit is not linked to an eligible payment,,warning,open
569,unmatched_bank_deposit,,2096,,Bank deposit is not linked to an eligible payment,,warning,open
577,unmatched_bank_deposit,,2097,,Bank deposit is not linked to an eligible payment,,warning,open
581,unmatched_bank_deposit,,2098,,Bank deposit is not linked to an eligible payment,,warning,open
584,unmatched_bank_deposit,,2099,,Bank deposit is not linked to an eligible payment,,warning,open
588,unmatched_bank_deposit,,2100,,Bank deposit is not linked to an eligible payment,,warning,open
608,unmatched_bank_deposit,,2101,,Bank deposit is not linked to an eligible payment,,warning,open
612,unmatched_bank_deposit,,2102,,Bank deposit is not linked to an eligible payment,,warning,open
617,unmatched_bank_deposit,,2103,,Bank deposit is not linked to an eligible payment,,warning,open
626,unmatched_bank_deposit,,2104,,Bank deposit is not linked to an eligible payment,,warning,open
635,unmatched_bank_deposit,,2105,,Bank deposit is not linked to an eligible payment,,warning,open
639,unmatched_bank_deposit,,2106,,Bank deposit is not linked to an eligible payment,,warning,open
641,unmatched_bank_deposit,,2107,,Bank deposit is not linked to an eligible payment,,warning,open
645,unmatched_bank_deposit,,2108,,Bank deposit is not linked to an eligible payment,,warning,open
650,unmatched_bank_deposit,,2109,,Bank deposit is not linked to an eligible payment,,warning,open
666,unmatched_bank_deposit,,2110,,Bank deposit is not linked to an eligible payment,,warning,open
672,unmatched_bank_deposit,,2111,,Bank deposit is not linked to an eligible payment,,warning,open
674,unmatched_bank_deposit,,2112,,Bank deposit is not linked to an eligible payment,,warning,open
685,unmatched_bank_deposit,,2113,,Bank deposit is not linked to an eligible payment,,warning,open
689,unmatched_bank_deposit,,2114,,Bank deposit is not linked to an eligible payment,,warning,open
691,unmatched_bank_deposit,,2115,,Bank deposit is not linked to an eligible payment,,warning,open
701,unmatched_bank_deposit,,2116,,Bank deposit is not linked to an eligible payment,,warning,open
703,unmatched_bank_deposit,,2117,,Bank deposit is not linked to an eligible payment,,warning,open
716,unmatched_bank_deposit,,2118,,Bank deposit is not linked to an eligible payment,,warning,open
724,unmatched_bank_deposit,,2119,,Bank deposit is not linked to an eligible payment,,warning,open
731,unmatched_bank_deposit,,2120,,Bank deposit is not linked to an eligible payment,,warning,open
733,unmatched_bank_deposit,,2121,,Bank deposit is not linked to an eligible payment,,warning,open
738,unmatched_bank_deposit,,2122,,Bank deposit is not linked to an eligible payment,,warning,open
740,unmatched_bank_deposit,,2123,,Bank deposit is not linked to an eligible payment,,warning,open
755,unmatched_bank_deposit,,2124,,Bank deposit is not linked to an eligible payment,,warning,open
760,unmatched_bank_deposit,,2125,,Bank deposit is not linked to an eligible payment,,warning,open
765,unmatched_bank_deposit,,2126,,Bank deposit is not linked to an eligible payment,,warning,open
771,unmatched_bank_deposit,,2127,,Bank deposit is not linked to an eligible payment,,warning,open
781,unmatched_bank_deposit,,2128,,Bank deposit is not linked to an eligible payment,,warning,open
787,unmatched_bank_deposit,,2129,,Bank deposit is not linked to an eligible payment,,warning,open
791,unmatched_bank_deposit,,2130,,Bank deposit is not linked to an eligible payment,,warning,open
797,unmatched_bank_deposit,,2131,,Bank deposit is not linked to an eligible payment,,warning,open
800,unmatched_bank_deposit,,2132,,Bank deposit is not linked to an eligible payment,,warning,open
812,unmatched_bank_deposit,,2133,,Bank deposit is not linked to an eligible payment,,warning,open
814,unmatched_bank_deposit,,2134,,Bank deposit is not linked to an eligible payment,,warning,open
816,unmatched_bank_deposit,,2135,,Bank deposit is not linked to an eligible payment,,warning,open
821,unmatched_bank_deposit,,2136,,Bank deposit is not linked to an eligible payment,,warning,open
825,unmatched_bank_deposit,,2137,,Bank deposit is not linked to an eligible payment,,warning,open
836,unmatched_bank_deposit,,2138,,Bank deposit is not linked to an eligible payment,,warning,open
838,unmatched_bank_deposit,,2139,,Bank deposit is not linked to an eligible payment,,warning,open
841,unmatched_bank_deposit,,2140,,Bank deposit is not linked to an eligible payment,,warning,open
843,unmatched_bank_deposit,,2141,,Bank deposit is not linked to an eligible payment,,warning,open
849,unmatched_bank_deposit,,2142,,Bank deposit is not linked to an eligible payment,,warning,open
853,unmatched_bank_deposit,,2143,,Bank deposit is not linked to an eligible payment,,warning,open
862,unmatched_bank_deposit,,2144,,Bank deposit is not linked to an eligible payment,,warning,open
864,unmatched_bank_deposit,,2145,,Bank deposit is not linked to an eligible payment,,warning,open
869,unmatched_bank_deposit,,2146,,Bank deposit is not linked to an eligible payment,,warning,open
871,unmatched_bank_deposit,,2147,,Bank deposit is not linked to an eligible payment,,warning,open
876,unmatched_bank_deposit,,2148,,Bank deposit is not linked to an eligible payment,,warning,open
878,unmatched_bank_deposit,,2149,,Bank deposit is not linked to an eligible payment,,warning,open
