confidence,deposit_total,gl_total,group_id,invoice_id,invoice_total,matched_amount,payment_total,status
1.000000,1089.000000,1089.000000,5309,INV-2022-0026,1089.000000,1089.000000,1089.000000,matched
1.000000,959.000000,959.000000,5310,INV-2022-0027,959.000000,959.000000,959.000000,matched
1.000000,917.000000,917.000000,5311,INV-2022-0028,917.000000,917.000000,917.000000,matched
1.000000,901.000000,901.000000,5312,INV-2022-0029,901.000000,901.000000,901.000000,matched
1.000000,969.000000,969.000000,5313,INV-2022-0030,969.000000,969.000000,969.000000,matched
1.000000,970.000000,970.000000,5314,INV-2022-0031,970.000000,970.000000,970.000000,matched
1.000000,889.000000,889.000000,5315,INV-2022-0032,889.000000,889.000000,889.000000,matched
1.000000,907.000000,907.000000,5316,INV-2022-0033,907.000000,907.000000,907.000000,matched
0.850000,0.000000,5779.000000,5317,INV-2022-0034,5779.000000,5779.000000,5779.000000,partially_matched
1.000000,1066.000000,1066.000000,5318,INV-2022-0035,1066.000000,1066.000000,1066.000000,matched
1.000000,1109.000000,1109.000000,5319,INV-2022-0036,1109.000000,1109.000000,1109.000000,matched
1.000000,887.000000,887.000000,5320,INV-2022-0037,887.000000,887.000000,887.000000,matched
1.000000,740.000000,740.000000,5321,INV-2022-0038,740.000000,740.000000,740.000000,matched
1.000000,1000.000000,1000.000000,5322,INV-2022-0039,1000.000000,1000.000000,1000.000000,matched
1.000000,1043.000000,1043.000000,5323,INV-2022-0040,1043.000000,1043.000000,1043.000000,matched
1.000000,835.000000,835.000000,5324,INV-2022-0041,835.000000,835.000000,835.000000,matched
1.000000,780.000000,780.000000,5325,INV-2022-0042,780.000000,780.000000,780.000000,matched
1.000000,1118.000000,1118.000000,5326,INV-2022-0043,1118.000000,1118.000000,1118.000000,matched
1.000000,960.000000,960.000000,5327,INV-2022-0044,960.000000,960.000000,960.000000,matched
1.000000,740.000000,740.000000,5328,INV-2022-0045,740.000000,740.000000,740.000000,matched
1.000000,900.000000,900.000000,5329,INV-2022-0046,900.000000,900.000000,900.000000,matched
1.000000,1117.000000,1117.000000,5330,INV-2022-0047,1117.000000,1117.000000,1117.000000,matched
1.000000,798.000000,798.000000,5331,INV-2022-0048,798.000000,798.000000,798.000000,matched
1.000000,913.000000,913.000000,5332,INV-2022-0049,913.000000,913.000000,913.000000,matched
1.000000,1148.000000,1148.000000,5333,INV-2022-0050,1148.000000,1148.000000,1148.000000,matched
1.000000,1130.000000,1130.000000,5334,INV-2022-0051,1130.000000,1130.000000,1130.000000,matched
1.000000,956.000000,956.000000,5335,INV-2022-0052,956.000000,956.000000,956.000000,matched
1.000000,954.000000,954.000000,5336,INV-2022-0053,954.000000,954.000000,954.000000,matched
1.000000,982.000000,982.000000,5337,INV-2022-0054,982.000000,982.000000,982.000000,matched
1.000000,714.000000,714.000000,5338,INV-2022-0055,714.000000,714.000000,714.000000,matched
1.000000,878.000000,878.000000,5339,INV-2022-0056,878.000000,878.000000,878.000000,matched
1.000000,751.000000,751.000000,5340,INV-2022-0057,751.000000,751.000000,751.000000,matched
1.000000,1087.000000,1087.000000,5341,INV-2022-0058,1087.000000,1087.000000,1087.000000,matched
1.000000,1106.000000,1106.000000,5342,INV-2022-0059,1106.000000,1106.000000,1106.000000,matched
1.000000,842.000000,842.000000,5343,INV-2022-0060,842.000000,842.000000,842.000000,matched
1.000000,735.000000,735.000000,5344,INV-2022-0061,735.000000,735.000000,735.000000,matched
1.000000,726.000000,726.000000,5345,INV-2022-0062,726.000000,726.000000,726.000000,matched
0.850000,0.000000,5579.000000,5346,INV-2022-0063,5579.000000,5579.000000,5579.000000,partially_matched
1.000000,485.000000,485.000000,5347,INV-2022-0064,485.000000,485.000000,485.000000,matched
1.000000,569.000000,569.000000,5348,INV-2022-0065,569.000000,569.000000,569.000000,matched
1.000000,533.000000,533.000000,5349,INV-2022-0066,533.000000,533.000000,533.000000,matched
1.000000,507.000000,507.000000,5350,INV-2022-0067,507.000000,507.000000,507.000000,matched
1.000000,527.000000,527.000000,5351,INV-2022-0068,527.000000,527.000000,527.000000,matched
1.000000,747.000000,747.000000,5352,INV-2022-0069,747.000000,747.000000,747.000000,matched
1.000000,589.000000,589.000000,5353,INV-2022-0070,589.000000,589.000000,589.000000,matched
1.000000,520.000000,520.000000,5354,INV-2022-0071,520.000000,520.000000,520.000000,matched
1.000000,632.000000,632.000000,5355,INV-2022-0072,632.000000,632.000000,632.000000,matched
1.000000,597.000000,597.000000,5356,INV-2022-0073,597.000000,597.000000,597.000000,matched
1.000000,536.000000,536.000000,5357,INV-2022-0074,536.000000,536.000000,536.000000,matched
1.000000,624.000000,624.000000,5358,INV-2022-0075,624.000000,624.000000,624.000000,matched
1.000000,773.000000,773.000000,5359,INV-2022-0076,773.000000,773.000000,773.000000,matched
1.000000,632.000000,632.000000,5360,INV-2022-0077,632.000000,632.000000,632.000000,matched
1.000000,717.000000,717.000000,5361,INV-2022-0078,717.000000,717.000000,717.000000,matched
1.000000,451.000000,451.000000,5362,INV-2022-0079,451.000000,451.000000,451.000000,matched
1.000000,694.000000,694.000000,5363,INV-2022-0080,694.000000,694.000000,694.000000,matched
1.000000,512.000000,512.000000,5364,INV-2022-0081,512.000000,512.000000,512.000000,matched
1.000000,512.000000,512.000000,5365,INV-2022-0082,512.000000,512.000000,512.000000,matched
1.000000,619.000000,619.000000,5366,INV-2022-0083,619.000000,619.000000,619.000000,matched
1.000000,784.000000,784.000000,5367,INV-2022-0084,784.000000,784.000000,784.000000,matched
1.000000,529.000000,529.000000,5368,INV-2022-0085,529.000000,529.000000,529.000000,matched
1.000000,617.000000,617.000000,5369,INV-2022-0086,617.000000,617.000000,617.000000,matched
1.000000,646.000000,646.000000,5370,INV-2022-0087,646.000000,646.000000,646.000000,matched
1.000000,602.000000,602.000000,5371,INV-2022-0088,602.000000,602.000000,602.000000,matched
1.000000,654.000000,654.000000,5372,INV-2022-0089,654.000000,654.000000,654.000000,matched
1.000000,724.000000,724.000000,5373,INV-2022-0090,724.000000,724.000000,724.000000,matched
1.000000,597.000000,597.000000,5374,INV-2022-0091,597.000000,597.000000,597.000000,matched
1.000000,639.000000,639.000000,5375,INV-2022-0092,639.000000,639.000000,639.000000,matched
1.000000,600.000000,600.000000,5376,INV-2022-0093,600.000000,600.000000,600.000000,matched
1.000000,725.000000,725.000000,5377,INV-2022-0094,725.000000,725.000000,725.000000,matched
0.850000,0.000000,4712.000000,5378,INV-2022-0095,4712.000000,4712.000000,4712.000000,partially_matched
1.000000,658.000000,658.000000,5379,INV-2022-0096,658.000000,658.000000,658.000000,matched
1.000000,745.000000,745.000000,5380,INV-2022-0097,745.000000,745.000000,745.000000,matched
1.000000,546.000000,546.000000,5381,INV-2022-0098,546.000000,546.000000,546.000000,matched
1.000000,598.000000,598.000000,5382,INV-2022-0099,598.000000,598.000000,598.000000,matched
1.000000,759.000000,759.000000,5383,INV-2022-0100,759.000000,759.000000,759.000000,matched
1.000000,498.000000,498.000000,5384,INV-2022-0101,498.000000,498.000000,498.000000,matched
1.000000,543.000000,543.000000,5385,INV-2022-0102,543.000000,543.000000,543.000000,matched
1.000000,459.000000,459.000000,5386,INV-2022-0103,459.000000,459.000000,459.000000,matched
1.000000,784.000000,784.000000,5387,INV-2022-0104,784.000000,784.000000,784.000000,matched
1.000000,436.000000,436.000000,5388,INV-2022-0105,436.000000,436.000000,436.000000,matched
1.000000,408.000000,408.000000,5389,INV-2022-0106,408.000000,408.000000,408.000000,matched
1.000000,546.000000,546.000000,5390,INV-2022-0107,546.000000,546.000000,546.000000,matched
1.000000,530.000000,530.000000,5391,INV-2022-0108,530.000000,530.000000,530.000000,matched
1.000000,453.000000,453.000000,5392,INV-2022-0109,453.000000,453.000000,453.000000,matched
1.000000,515.000000,515.000000,5393,INV-2022-0110,515.000000,515.000000,515.000000,matched
1.000000,653.000000,653.000000,5394,INV-2022-0111,653.000000,653.000000,653.000000,matched
1.000000,748.000000,748.000000,5395,INV-2022-0112,748.000000,748.000000,748.000000,matched
1.000000,765.000000,765.000000,5396,INV-2022-0113,765.000000,765.000000,765.000000,matched
1.000000,709.000000,709.000000,5397,INV-2022-0114,709.000000,709.000000,709.000000,matched
1.000000,568.000000,568.000000,5398,INV-2022-0115,568.000000,568.000000,568.000000,matched
1.000000,797.000000,797.000000,5399,INV-2022-0116,797.000000,797.000000,797.000000,matched
1.000000,783.000000,783.000000,5400,INV-2022-0117,783.000000,783.000000,783.000000,matched
1.000000,594.000000,594.000000,5401,INV-2022-0118,594.000000,594.000000,594.000000,matched
1.000000,432.000000,432.000000,5402,INV-2022-0119,432.000000,432.000000,432.000000,matched
1.000000,770.000000,770.000000,5403,INV-2022-0120,770.000000,770.000000,770.000000,matched
1.000000,421.000000,421.000000,5404,INV-2022-0121,421.000000,421.000000,421.000000,matched
1.000000,437.000000,437.000000,5405,INV-2022-0122,437.000000,437.000000,437.000000,matched
1.000000,450.000000,450.000000,5406,INV-2022-0123,450.000000,450.000000,450.000000,matched
1.000000,682.000000,682.000000,5407,INV-2022-0124,682.000000,682.000000,682.000000,matched
1.000000,676.000000,676.000000,5408,INV-2022-0125,676.000000,676.000000,676.000000,matched
0.850000,0.000000,4273.000000,5409,INV-2022-0126,4273.000000,4273.000000,4273.000000,partially_matched
1.000000,683.000000,683.000000,5410,INV-2022-0127,683.000000,683.000000,683.000000,matched
1.000000,716.000000,716.000000,5411,INV-2022-0128,716.000000,716.000000,716.000000,matched
1.000000,403.000000,403.000000,5412,INV-2022-0129,403.000000,403.000000,403.000000,matched
1.000000,571.000000,571.000000,5413,INV-2022-0130,571.000000,571.000000,571.000000,matched
1.000000,445.000000,445.000000,5414,INV-2022-0131,445.000000,445.000000,445.000000,matched
1.000000,498.000000,498.000000,5415,INV-2022-0132,498.000000,498.000000,498.000000,matched
1.000000,436.000000,436.000000,5416,INV-2022-0133,436.000000,436.000000,436.000000,matched
1.000000,701.000000,701.000000,5417,INV-2022-0134,701.000000,701.000000,701.000000,matched
1.000000,498.000000,498.000000,5418,INV-2022-0135,498.000000,498.000000,498.000000,matched
1.000000,515.000000,515.000000,5419,INV-2022-0136,515.000000,515.000000,515.000000,matched
1.000000,560.000000,560.000000,5420,INV-2022-0137,560.000000,560.000000,560.000000,matched
1.000000,527.000000,527.000000,5421,INV-2022-0138,527.000000,527.000000,527.000000,matched
1.000000,622.000000,622.000000,5422,INV-2022-0139,622.000000,622.000000,622.000000,matched
1.000000,722.000000,722.000000,5423,INV-2022-0140,722.000000,722.000000,722.000000,matched
1.000000,679.000000,679.000000,5424,INV-2022-0141,679.000000,679.000000,679.000000,matched
1.000000,741.000000,741.000000,5425,INV-2022-0142,741.000000,741.000000,741.000000,matched
1.000000,526.000000,526.000000,5426,INV-2022-0143,526.000000,526.000000,526.000000,matched
1.000000,785.000000,785.000000,5427,INV-2022-0144,785.000000,785.000000,785.000000,matched
1.000000,503.000000,503.000000,5428,INV-2022-0145,503.000000,503.000000,503.000000,matched
1.000000,698.000000,698.000000,5429,INV-2022-0146,698.000000,698.000000,698.000000,matched
1.000000,438.000000,438.000000,5430,INV-2022-0147,438.000000,438.000000,438.000000,matched
1.000000,646.000000,646.000000,5431,INV-2022-0148,646.000000,646.000000,646.000000,matched
1.000000,705.000000,705.000000,5432,INV-2022-0149,705.000000,705.000000,705.000000,matched
1.000000,412.000000,412.000000,5433,INV-2022-0150,412.000000,412.000000,412.000000,matched
1.000000,435.000000,435.000000,5434,INV-2022-0151,435.000000,435.000000,435.000000,matched
1.000000,720.000000,720.000000,5435,INV-2022-0152,720.000000,720.000000,720.000000,matched
1.000000,770.000000,770.000000,5436,INV-2022-0153,770.000000,770.000000,770.000000,matched
1.000000,491.000000,491.000000,5437,INV-2022-0154,491.000000,491.000000,491.000000,matched
1.000000,687.000000,687.000000,5438,INV-2022-0155,687.000000,687.000000,687.000000,matched
1.000000,741.000000,741.000000,5439,INV-2022-0156,741.000000,741.000000,741.000000,matched
1.000000,585.000000,585.000000,5440,INV-2022-0157,585.000000,585.000000,585.000000,matched
0.850000,0.000000,5913.000000,5441,INV-2022-0158,5913.000000,5913.000000,5913.000000,partially_matched
1.000000,524.000000,524.000000,5442,INV-2022-0159,524.000000,524.000000,524.000000,matched
1.000000,457.000000,457.000000,5443,INV-2022-0160,457.000000,457.000000,457.000000,matched
1.000000,725.000000,725.000000,5444,INV-2022-0161,725.000000,725.000000,725.000000,matched
1.000000,500.000000,500.000000,5445,INV-2022-0162,500.000000,500.000000,500.000000,matched
1.000000,452.000000,452.000000,5446,INV-2022-0163,452.000000,452.000000,452.000000,matched
1.000000,507.000000,507.000000,5447,INV-2022-0164,507.000000,507.000000,507.000000,matched
1.000000,595.000000,595.000000,5448,INV-2022-0165,595.000000,595.000000,595.000000,matched
1.000000,771.000000,771.000000,5449,INV-2022-0166,771.000000,771.000000,771.000000,matched
1.000000,754.000000,754.000000,5450,INV-2022-0167,754.000000,754.000000,754.000000,matched
1.000000,707.000000,707.000000,5451,INV-2022-0168,707.000000,707.000000,707.000000,matched
1.000000,505.000000,505.000000,5452,INV-2022-0169,505.000000,505.000000,505.000000,matched
1.000000,544.000000,544.000000,5453,INV-2022-0170,544.000000,544.000000,544.000000,matched
1.000000,674.000000,674.000000,5454,INV-2022-0171,674.000000,674.000000,674.000000,matched
1.000000,745.000000,745.000000,5455,INV-2022-0172,745.000000,745.000000,745.000000,matched
1.000000,795.000000,795.000000,5456,INV-2022-0173,795.000000,795.000000,795.000000,matched
1.000000,457.000000,457.000000,5457,INV-2022-0174,457.000000,457.000000,457.000000,matched
1.000000,638.000000,638.000000,5458,INV-2022-0175,638.000000,638.000000,638.000000,matched
1.000000,525.000000,525.000000,5459,INV-2022-0176,525.000000,525.000000,525.000000,matched
1.000000,772.000000,772.000000,5460,INV-2022-0177,772.000000,772.000000,772.000000,matched
1.000000,588.000000,588.000000,5461,INV-2022-0178,588.000000,588.000000,588.000000,matched
1.000000,468.000000,468.000000,5462,INV-2022-0179,468.000000,468.000000,468.000000,matched
1.000000,646.000000,646.000000,5463,INV-2022-0180,646.000000,646.000000,646.000000,matched
1.000000,485.000000,485.000000,5464,INV-2022-0181,485.000000,485.000000,485.000000,matched
1.000000,446.000000,446.000000,5465,INV-2022-0182,446.000000,446.000000,446.000000,matched
1.000000,603.000000,603.000000,5466,INV-2022-0183,603.000000,603.000000,603.000000,matched
1.000000,688.000000,688.000000,5467,INV-2022-0184,688.000000,688.000000,688.000000,matched
1.000000,756.000000,756.000000,5468,INV-2022-0185,756.000000,756.000000,756.000000,matched
1.000000,409.000000,409.000000,5469,INV-2022-0186,409.000000,409.000000,409.000000,matched
1.000000,499.000000,499.000000,5470,INV-2022-0187,499.000000,499.000000,499.000000,matched
1.000000,749.000000,749.000000,5471,INV-2022-0188,749.000000,749.000000,749.000000,matched
0.850000,0.000000,5625.000000,5472,INV-2022-0189,5625.000000,5625.000000,5625.000000,partially_matched
1.000000,595.000000,595.000000,5473,INV-2022-0190,595.000000,595.000000,595.000000,matched
1.000000,824.000000,824.000000,5474,INV-2022-0191,824.000000,824.000000,824.000000,matched
1.000000,515.000000,515.000000,5475,INV-2022-0192,515.000000,515.000000,515.000000,matched
1.000000,996.000000,996.000000,5476,INV-2022-0193,996.000000,996.000000,996.000000,matched
1.000000,659.000000,659.000000,5477,INV-2022-0194,659.000000,659.000000,659.000000,matched
1.000000,651.000000,651.000000,5478,INV-2022-0195,651.000000,651.000000,651.000000,matched
1.000000,662.000000,662.000000,5479,INV-2022-0196,662.000000,662.000000,662.000000,matched
1.000000,916.000000,916.000000,5480,INV-2022-0197,916.000000,916.000000,916.000000,matched
1.000000,926.000000,926.000000,5481,INV-2022-0198,926.000000,926.000000,926.000000,matched
1.000000,822.000000,822.000000,5482,INV-2022-0199,822.000000,822.000000,822.000000,matched
1.000000,667.000000,667.000000,5483,INV-2022-0200,667.000000,667.000000,667.000000,matched
1.000000,543.000000,543.000000,5484,INV-2022-0201,543.000000,543.000000,543.000000,matched
1.000000,511.000000,511.000000,5485,INV-2022-0202,511.000000,511.000000,511.000000,matched
1.000000,998.000000,998.000000,5486,INV-2022-0203,998.000000,998.000000,998.000000,matched
1.000000,714.000000,714.000000,5487,INV-2022-0204,714.000000,714.000000,714.000000,matched
1.000000,909.000000,909.000000,5488,INV-2022-0205,909.000000,909.000000,909.000000,matched
1.000000,917.000000,917.000000,5489,INV-2022-0206,917.000000,917.000000,917.000000,matched
1.000000,890.000000,890.000000,5490,INV-2022-0207,890.000000,890.000000,890.000000,matched
1.000000,574.000000,574.000000,5491,INV-2022-0208,574.000000,574.000000,574.000000,matched
1.000000,919.000000,919.000000,5492,INV-2022-0209,919.000000,919.000000,919.000000,matched
1.000000,748.000000,748.000000,5493,INV-2022-0210,748.000000,748.000000,748.000000,matched
1.000000,856.000000,856.000000,5494,INV-2022-0211,856.000000,856.000000,856.000000,matched
1.000000,691.000000,691.000000,5495,INV-2022-0212,691.000000,691.000000,691.000000,matched
1.000000,598.000000,598.000000,5496,INV-2022-0213,598.000000,598.000000,598.000000,matched
1.000000,965.000000,965.000000,5497,INV-2022-0214,965.000000,965.000000,965.000000,matched
1.000000,595.000000,595.000000,5498,INV-2022-0215,595.000000,595.000000,595.000000,matched
1.000000,689.000000,689.000000,5499,INV-2022-0216,689.000000,689.000000,689.000000,matched
1.000000,767.000000,767.000000,5500,INV-2022-0217,767.000000,767.000000,767.000000,matched
1.000000,512.000000,512.000000,5501,INV-2022-0218,512.000000,512.000000,512.000000,matched
1.000000,854.000000,854.000000,5502,INV-2022-0219,854.000000,854.000000,854.000000,matched
1.000000,561.000000,561.000000,5503,INV-2022-0220,561.000000,561.000000,561.000000,matched
0.850000,0.000000,4441.000000,5504,INV-2022-0221,4441.000000,4441.000000,4441.000000,partially_matched
1.000000,716.000000,716.000000,5505,INV-2022-0222,716.000000,716.000000,716.000000,matched
1.000000,686.000000,686.000000,5506,INV-2022-0223,686.000000,686.000000,686.000000,matched
1.000000,944.000000,944.000000,5507,INV-2022-0224,944.000000,944.000000,944.000000,matched
1.000000,575.000000,575.000000,5508,INV-2022-0225,575.000000,575.000000,575.000000,matched
1.000000,783.000000,783.000000,5509,INV-2022-0226,783.000000,783.000000,783.000000,matched
1.000000,883.000000,883.000000,5510,INV-2022-0227,883.000000,883.000000,883.000000,matched
1.000000,866.000000,866.000000,5511,INV-2022-0228,866.000000,866.000000,866.000000,matched
1.000000,895.000000,895.000000,5512,INV-2022-0229,895.000000,895.000000,895.000000,matched
1.000000,878.000000,878.000000,5513,INV-2022-0230,878.000000,878.000000,878.000000,matched
1.000000,552.000000,552.000000,5514,INV-2022-0231,552.000000,552.000000,552.000000,matched
1.000000,556.000000,556.000000,5515,INV-2022-0232,556.000000,556.000000,556.000000,matched
1.000000,685.000000,685.000000,5516,INV-2022-0233,685.000000,685.000000,685.000000,matched
1.000000,632.000000,632.000000,5517,INV-2022-0234,632.000000,632.000000,632.000000,matched
1.000000,720.000000,720.000000,5518,INV-2022-0235,720.000000,720.000000,720.000000,matched
1.000000,645.000000,645.000000,5519,INV-2022-0236,645.000000,645.000000,645.000000,matched
1.000000,508.000000,508.000000,5520,INV-2022-0237,508.000000,508.000000,508.000000,matched
1.000000,991.000000,991.000000,5521,INV-2022-0238,991.000000,991.000000,991.000000,matched
1.000000,729.000000,729.000000,5522,INV-2022-0239,729.000000,729.000000,729.000000,matched
1.000000,892.000000,892.000000,5523,INV-2022-0240,892.000000,892.000000,892.000000,matched
1.000000,621.000000,621.000000,5524,INV-2022-0241,621.000000,621.000000,621.000000,matched
1.000000,921.000000,921.000000,5525,INV-2022-0242,921.000000,921.000000,921.000000,matched
1.000000,995.000000,995.000000,5526,INV-2022-0243,995.000000,995.000000,995.000000,matched
1.000000,841.000000,841.000000,5527,INV-2022-0244,841.000000,841.000000,841.000000,matched
1.000000,826.000000,826.000000,5528,INV-2022-0245,826.000000,826.000000,826.000000,matched
1.000000,631.000000,631.000000,5529,INV-2022-0246,631.000000,631.000000,631.000000,matched
1.000000,751.000000,751.000000,5530,INV-2022-0247,751.000000,751.000000,751.000000,matched
1.000000,701.000000,701.000000,5531,INV-2022-0248,701.000000,701.000000,701.000000,matched
1.000000,538.000000,538.000000,5532,INV-2022-0249,538.000000,538.000000,538.000000,matched
1.000000,672.000000,672.000000,5533,INV-2022-0250,672.000000,672.000000,672.000000,matched
1.000000,647.000000,647.000000,5534,INV-2022-0251,647.000000,647.000000,647.000000,matched
1.000000,1122.000000,1122.000000,5535,INV-2022-0252,1122.000000,1122.000000,1122.000000,matched
0.850000,0.000000,3754.000000,5536,INV-2022-0253,3754.000000,3754.000000,3754.000000,partially_matched
1.000000,1160.000000,1160.000000,5537,INV-2022-0254,1160.000000,1160.000000,1160.000000,matched
1.000000,890.000000,890.000000,5538,INV-2022-0255,890.000000,890.000000,890.000000,matched
1.000000,1108.000000,1108.000000,5539,INV-2022-0256,1108.000000,1108.000000,1108.000000,matched
1.000000,1121.000000,1121.000000,5540,INV-2022-0257,1121.000000,1121.000000,1121.000000,matched
1.000000,757.000000,757.000000,5541,INV-2022-0258,757.000000,757.000000,757.000000,matched
1.000000,1016.000000,1016.000000,5542,INV-2022-0259,1016.000000,1016.000000,1016.000000,matched
1.000000,779.000000,779.000000,5543,INV-2022-0260,779.000000,779.000000,779.000000,matched
1.000000,902.000000,902.000000,5544,INV-2022-0261,902.000000,902.000000,902.000000,matched
1.000000,863.000000,863.000000,5545,INV-2022-0262,863.000000,863.000000,863.000000,matched
1.000000,719.000000,719.000000,5546,INV-2022-0263,719.000000,719.000000,719.000000,matched
1.000000,1004.000000,1004.000000,5547,INV-2022-0264,1004.000000,1004.000000,1004.000000,matched
1.000000,1114.000000,1114.000000,5548,INV-2022-0265,1114.000000,1114.000000,1114.000000,matched
1.000000,753.000000,753.000000,5549,INV-2022-0266,753.000000,753.000000,753.000000,matched
1.000000,843.000000,843.000000,5550,INV-2022-0267,843.000000,843.000000,843.000000,matched
1.000000,1158.000000,1158.000000,5551,INV-2022-0268,1158.000000,1158.000000,1158.000000,matched
1.000000,923.000000,923.000000,5552,INV-2022-0269,923.000000,923.000000,923.000000,matched
1.000000,1107.000000,1107.000000,5553,INV-2022-0270,1107.000000,1107.000000,1107.000000,matched
1.000000,707.000000,707.000000,5554,INV-2022-0271,707.000000,707.000000,707.000000,matched
1.000000,835.000000,835.000000,5555,INV-2022-0272,835.000000,835.000000,835.000000,matched
1.000000,877.000000,877.000000,5556,INV-2022-0273,877.000000,877.000000,877.000000,matched
1.000000,1056.000000,1056.000000,5557,INV-2022-0274,1056.000000,1056.000000,1056.000000,matched
1.000000,891.000000,891.000000,5558,INV-2022-0275,891.000000,891.000000,891.000000,matched
1.000000,1146.000000,1146.000000,5559,INV-2022-0276,1146.000000,1146.000000,1146.000000,matched
1.000000,1116.000000,1116.000000,5560,INV-2022-0277,1116.000000,1116.000000,1116.000000,matched
1.000000,1160.000000,1160.000000,5561,INV-2022-0278,1160.000000,1160.000000,1160.000000,matched
1.000000,1112.000000,1112.000000,5562,INV-2022-0279,1112.000000,1112.000000,1112.000000,matched
1.000000,1089.000000,1089.000000,5563,INV-2022-0280,1089.000000,1089.000000,1089.000000,matched
1.000000,955.000000,955.000000,5564,INV-2022-0281,955.000000,955.000000,955.000000,matched
1.000000,1108.000000,1108.000000,5565,INV-2022-0282,1108.000000,1108.000000,1108.000000,matched
1.000000,1011.000000,1011.000000,5566,INV-2022-0283,1011.000000,1011.000000,1011.000000,matched
0.850000,0.000000,3185.000000,5567,INV-2022-0284,3185.000000,3185.000000,3185.000000,partially_matched
1.000000,950.000000,950.000000,5568,INV-2022-0285,950.000000,950.000000,950.000000,matched
1.000000,1073.000000,1073.000000,5569,INV-2022-0286,1073.000000,1073.000000,1073.000000,matched
1.000000,923.000000,923.000000,5570,INV-2022-0287,923.000000,923.000000,923.000000,matched
1.000000,966.000000,966.000000,5571,INV-2022-0288,966.000000,966.000000,966.000000,matched
1.000000,762.000000,762.000000,5572,INV-2022-0289,762.000000,762.000000,762.000000,matched
1.000000,1014.000000,1014.000000,5573,INV-2022-0290,1014.000000,1014.000000,1014.000000,matched
1.000000,1160.000000,1160.000000,5574,INV-2022-0291,1160.000000,1160.000000,1160.000000,matched
1.000000,1084.000000,1084.000000,5575,INV-2022-0292,1084.000000,1084.000000,1084.000000,matched
1.000000,1164.000000,1164.000000,5576,INV-2022-0293,1164.000000,1164.000000,1164.000000,matched
1.000000,832.000000,832.000000,5577,INV-2022-0294,832.000000,832.000000,832.000000,matched
1.000000,1136.000000,1136.000000,5578,INV-2022-0295,1136.000000,1136.000000,1136.000000,matched
1.000000,752.000000,752.000000,5579,INV-2022-0296,752.000000,752.000000,752.000000,matched
1.000000,1157.000000,1157.000000,5580,INV-2022-0297,1157.000000,1157.000000,1157.000000,matched
1.000000,784.000000,784.000000,5581,INV-2022-0298,784.000000,784.000000,784.000000,matched
1.000000,1065.000000,1065.000000,5582,INV-2022-0299,1065.000000,1065.000000,1065.000000,matched
1.000000,872.000000,872.000000,5583,INV-2022-0300,872.000000,872.000000,872.000000,matched
1.000000,1145.000000,1145.000000,5584,INV-2022-0301,1145.000000,1145.000000,1145.000000,matched
1.000000,1187.000000,1187.000000,5585,INV-2022-0302,1187.000000,1187.000000,1187.000000,matched
